Id,SalePrice
2735,133734.15912223663
2736,139764.5346626875
2737,121919.33333020407
2738,137023.60665484093
2739,157401.00557367696
2740,135604.76881435936
2741,144325.87750819392
2742,150082.96033204786
2743,155127.25156218832
2744,161590.43200859966
2745,138591.9182082587
2746,136420.03254911618
2747,143313.37992299398
2748,117189.31937450494
2749,128814.31877918668
2750,130418.40224314747
2751,134920.45720188267
2752,195282.0042436953
2753,142430.81943959938
2754,231753.2809128928
2755,135137.1352307299
2756,97515.2929437975
2757,68321.30435813768
2758,92974.70224809006
2759,161119.38304969965
2760,121791.62067290758
2761,145462.79382537326
2762,144799.11421144407
2763,184892.223173089
2764,146700.0462399153
2765,303632.6584911711
2766,131576.6174125024
2767,86831.0544709971
2768,127964.6243529276
2769,131360.40553636936
2770,139300.011019982
2771,110690.51439735759
2772,111783.70187922008
2773,157878.43712221924
2774,139844.08841229734
2775,115153.55233600814
2776,139085.14261148457
2777,142260.87007651027
2778,108753.56650454231
2779,122548.42517111963
2780,98141.36253518796
2781,99999.85263951634
2782,96512.8358935537
2783,96859.08608141824
2784,122843.47300423114
2785,134105.15068367467
2786,72782.43797921824
2787,122905.66878283441
2788,74922.1264810358
2789,170291.57690339978
2790,93317.72249413398
2791,109585.98528324856
2792,53942.654853966465
2793,155504.43052786714
2794,96824.3716469327
2795,118943.42084749258
2796,98650.3592650092
2797,199107.52866842633
2798,104265.43757379951
2799,114385.44053964314
2800,66125.90395725972
2801,112818.35765857331
2802,126814.52324048971
2803,165955.55643858484
2804,128624.1099923339
2805,99710.34043473453
2806,85540.28847215591
2807,164030.30008491757
2808,146040.58362696567
2809,134182.63124746547
2810,124364.8341153971
2811,154395.25181651776
2812,164337.76215335517
2813,154446.8854592337
2814,157651.19478942218
2815,97718.06933734319
2816,234272.98268527127
2817,149275.3557409771
2818,130280.75707016164
2819,171723.60409261906
2820,138473.65312309694
2821,108366.75607576426
2822,196207.6980903509
2823,344023.9468065605
2824,181236.53331897818
2825,142085.15143107122
2826,134385.87462748357
2827,140297.1250966446
2828,222145.72335663717
2829,215635.95538633753
2830,229381.93140063027
2831,173185.4223372783
2832,249062.01364392336
2833,300311.52355837944
2834,220293.37769999754
2835,222753.98729788474
2836,189944.58126807422
2837,154326.10783480585
2838,148764.949042081
2839,173366.36295551265
2840,205910.04054274483
2841,201659.4447535472
2842,229586.9552375633
2843,149156.45016247904
2844,167697.9346897928
2845,126710.75418144026
2846,206460.36785585008
2847,204517.28924492057
2848,211426.29712764465
2849,199362.59171676938
2850,282458.0300942111
2851,220012.56152225268
2852,235827.51947824284
2853,239718.60846447654
2854,137760.93769697848
2855,202477.38742934007
2856,203216.7934882557
2857,186986.58658415254
2858,208900.48282227974
2859,118562.16416446185
2860,126601.06602038562
2861,122197.54261593375
2862,191114.64984847364
2863,127623.83042443072
2864,247658.815942305
2865,142241.3632204652
2866,148657.2557581986
2867,99807.56840526637
2868,101460.37586645137
2869,101684.50725578754
2870,120357.99517722169
2871,80760.64157430944
2872,57245.793921430435
2873,97808.6909891213
2874,137839.9221306419
2875,116694.71243024168
2876,162011.6734269367
2877,142401.1440791704
2878,163528.41179430846
2879,138540.10336640678
2880,102547.55765188427
2881,144735.1080753745
2882,174998.52556350824
2883,193692.1992271673
2884,195483.93790336384
2885,184828.80176787323
2886,227940.8685841356
2887,100347.13421568891
2888,137523.0871135748
2889,58632.022056724745
2890,84105.48873884606
2891,134701.30824107153
2892,44450.15451733095
2893,71246.12802746249
2894,52349.09751396839
2895,331873.05274919164
2896,286850.81436547154
2897,209402.442761417
2898,151278.37422278884
2899,208977.81227489893
2900,160648.35531381096
2901,203632.86054513295
2902,188181.068188754
2903,335876.91823034926
2904,354646.99927622423
2905,87175.40473654203
2906,201970.79324154026
2907,110065.94966107755
2908,133312.69738974166
2909,149299.55201116856
2910,79331.32679396865
2911,84692.87269876176
2912,144059.81818346478
2913,84640.88816815017
2914,79457.86271406898
2915,86661.60018140616
2916,85538.09961836372
2917,162486.57026153614
2918,119001.68215606951
2919,227574.06319147017
